x,y,var1,var2
0.011235955,0.146067416,-3.267492288,-2.909243939
0.02247191,0.146067416,-3.644042097,-3.284251639
0.033707865,0.146067416,-3.629126192,-3.320243593
0.04494382,0.146067416,-4.381820755,-3.544898539
0.056179775,0.146067416,-4.484463992,-3.501191222
0.06741573,0.146067416,-4.446783325,-3.410175367
0.078651685,0.146067416,-4.986709913,-3.682349409
0.08988764,0.146067416,-4.720591539,-3.558614216
0.101123596,0.146067416,-4.601373188,-3.447413847
0.112359551,0.146067416,-4.219883536,-3.221884874
0.123595506,0.146067416,-4.240707219,-3.14223347
0.134831461,0.146067416,-4.035343518,-3.106355395
0.146067416,0.146067416,-3.636508748,-2.993783473
0.157303371,0.146067416,-3.372223489,-2.778332592
0.168539326,0.146067416,-3.066370848,-2.652225873
0.179775281,0.146067416,-3.764609937,-3.141943954
0.191011236,0.146067416,-3.734055765,-3.238585335
0.202247191,0.146067416,-4.045952856,-3.384588271
0.213483146,0.146067416,-3.846046295,-3.228547011
0.224719101,0.146067416,-3.473970145,-2.949293968
0.235955056,0.146067416,-3.477777063,-2.947868656
0.247191011,0.146067416,-3.903358343,-3.053674041
0.258426966,0.146067416,-4.394305128,-3.257119112
0.269662921,0.146067416,-4.142413608,-3.0766528
0.280898876,0.146067416,-3.93033955,-3.003724032
0.292134831,0.146067416,-4.166930271,-2.997847632
0.303370787,0.146067416,-4.560339884,-3.264612307
0.314606742,0.146067416,-4.901348718,-3.376788336
0.325842697,0.146067416,-5.050611808,-3.523604118
0.337078652,0.146067416,-4.73715921,-3.456249544
0.348314607,0.146067416,-4.634045478,-3.636128069
0.359550562,0.146067416,-4.246292731,-3.44759827
0.370786517,0.146067416,-4.513835179,-3.651032238
0.382022472,0.146067416,-4.816303995,-3.987697657
0.393258427,0.146067416,-4.552724383,-3.907824727
0.404494382,0.146067416,-4.720256352,-3.989839601
0.415730337,0.146067416,-4.561675152,-3.998685261
0.426966292,0.146067416,-4.700439025,-4.359781646
0.438202247,0.146067416,-4.740874645,-4.418951678
0.449438202,0.146067416,-4.542007596,-4.311520062
0.460674157,0.146067416,-4.144939881,-4.302062812
0.471910112,0.146067416,-3.924383681,-4.264964774
0.483146067,0.146067416,-2.960967602,-3.619372381
0.494382022,0.146067416,-2.727557443,-3.306426144
0.505617978,0.146067416,-2.711760245,-3.186296002
0.516853933,0.146067416,-2.45685254,-3.025550481
0.528089888,0.146067416,-2.390867569,-2.910262514
0.539325843,0.146067416,-2.511721723,-3.020438034
0.550561798,0.146067416,-2.472796796,-2.966073669
0.561797753,0.146067416,-2.693976992,-3.096059082
0.573033708,0.146067416,-2.840610929,-3.386099576
0.584269663,0.146067416,-2.834071089,-3.393046567
0.595505618,0.146067416,-2.996688469,-3.405230592
0.606741573,0.146067416,-3.471220001,-3.643608694
0.617977528,0.146067416,-3.473336533,-3.707593369
0.629213483,0.146067416,-3.138546469,-3.577616159
0.640449438,0.146067416,-2.733120993,-3.436459234
0.651685393,0.146067416,-2.172858839,-3.206551396
0.662921348,0.146067416,-2.275125142,-3.357141695
0.674157303,0.146067416,-2.647398253,-3.666864254
0.685393258,0.146067416,-2.688328143,-3.731457479
0.696629213,0.146067416,-2.765796052,-3.91043666
0.707865169,0.146067416,-3.185370744,-4.347524103
0.719101124,0.146067416,-3.698162215,-4.723714481
0.730337079,0.146067416,-4.01647418,-5.076745581
0.741573034,0.146067416,-4.387411663,-5.295346005
0.752808989,0.146067416,-4.985837092,-5.754037184
0.764044944,0.146067416,-5.123757475,-5.999020795
0.775280899,0.146067416,-5.542347814,-6.274458344
0.786516854,0.146067416,-6.355488058,-6.715357492
0.797752809,0.146067416,-6.519268635,-6.787449023
0.808988764,0.146067416,-6.983342034,-7.0888842
0.820224719,0.146067416,-6.9235258,-6.94661573
0.831460674,0.146067416,-6.820051413,-6.758317326
0.842696629,0.146067416,-6.597512558,-6.660344659
0.853932584,0.146067416,-6.453235556,-6.656498404
0.865168539,0.146067416,-5.96165226,-6.389289557
0.876404494,0.146067416,-5.286391269,-6.123031527
0.887640449,0.146067416,-4.870982295,-5.74422825
0.898876404,0.146067416,-4.969768955,-5.791906216
0.91011236,0.146067416,-4.952739286,-5.871858319
0.921348315,0.146067416,-5.019628455,-5.857051875
0.93258427,0.146067416,-4.685950519,-5.517275953
0.943820225,0.146067416,-4.522443216,-5.259204962
0.95505618,0.146067416,-4.387223318,-5.001604829
0.966292135,0.146067416,-4.312935829,-4.89799761
0.97752809,0.146067416,-4.497167644,-5.046472286
0.988764045,0.146067416,-4.644016098,-5.107165616
1,0.146067416,-4.035579289,-4.87621289
0,0.157303371,-3.626713145,-3.040543899
0.011235955,0.157303371,-3.931697952,-3.207480418
0.02247191,0.157303371,-3.72626787,-3.262626738
0.033707865,0.157303371,-3.943851897,-3.40593337
0.04494382,0.157303371,-4.129171616,-3.341495462
0.056179775,0.157303371,-4.661301577,-3.52640944
0.06741573,0.157303371,-4.758760457,-3.499867468
0.078651685,0.157303371,-4.776226079,-3.507360908
0.08988764,0.157303371,-4.508324612,-3.33907653
0.101123596,0.157303371,-4.306249515,-3.269394773
0.112359551,0.157303371,-3.885678388,-2.953257347
0.123595506,0.157303371,-3.638687731,-2.790062275
0.134831461,0.157303371,-3.574177944,-2.778518997
0.146067416,0.157303371,-3.203963255,-2.626207589
0.157303371,0.157303371,-3.090736166,-2.483355846
0.168539326,0.157303371,-2.871081918,-2.432041299
0.179775281,0.157303371,-3.322059986,-2.77505415
0.191011236,0.157303371,-3.7859196,-2.983987544
0.202247191,0.157303371,-4.067637976,-3.152208747
0.213483146,0.157303371,-4.012490397,-3.013298242
0.224719101,0.157303371,-3.485585892,-2.768247747
0.235955056,0.157303371,-3.852101631,-2.974984241
0.247191011,0.157303371,-4.040158222,-2.980245873
0.258426966,0.157303371,-4.334852092,-3.177113086
0.269662921,0.157303371,-4.050377861,-2.96792198
0.280898876,0.157303371,-4.052660917,-2.952750552
0.292134831,0.157303371,-4.462540902,-3.161412998
0.303370787,0.157303371,-4.649663328,-3.27521498
0.314606742,0.157303371,-4.946132898,-3.397430927
0.325842697,0.157303371,-5.024791707,-3.583753785
0.337078652,0.157303371,-5.168767137,-3.812689983
0.348314607,0.157303371,-4.719431671,-3.691368748
0.359550562,0.157303371,-4.54963229,-3.478173388
0.370786517,0.157303371,-4.831531496,-3.708179403
0.382022472,0.157303371,-4.931680439,-3.989881854
0.393258427,0.157303371,-5.000247547,-4.088834255
0.404494382,0.157303371,-5.252990337,-4.185579879
0.415730337,0.157303371,-5.012442086,-4.182151252
0.426966292,0.157303371,-5.229481481,-4.525513814
0.438202247,0.157303371,-5.378920458,-4.732094845
0.449438202,0.157303371,-5.145469852,-4.722834829
0.460674157,0.157303371,-4.814323247,-4.634774794
0.471910112,0.157303371,-4.031890969,-4.287235844
0.483146067,0.157303371,-3.641049099,-3.974348394
0.494382022,0.157303371,-3.499654095,-3.875733105
0.505617978,0.157303371,-3.192053136,-3.660950974
0.516853933,0.157303371,-3.210937046,-3.543839529
0.528089888,0.157303371,-3.069949967,-3.374794391
0.539325843,0.157303371,-3.148723854,-3.396980698
0.550561798,0.157303371,-2.851064297,-3.227857361
0.561797753,0.157303371,-2.934373636,-3.298831276
0.573033708,0.157303371,-2.856239125,-3.389063582
0.584269663,0.157303371,-2.620683785,-3.322013964
0.595505618,0.157303371,-3.317006407,-3.649630141
0.606741573,0.157303371,-4.084556615,-4.073567746
0.617977528,0.157303371,-3.573577183,-3.899888607
0.629213483,0.157303371,-3.334717751,-3.85236553
0.640449438,0.157303371,-3.190261146,-3.702485138
0.651685393,0.157303371,-2.426885932,-3.297825471
0.662921348,0.157303371,-2.332242191,-3.368343777
0.674157303,0.157303371,-2.284433237,-3.504054373
0.685393258,0.157303371,-2.372713625,-3.560970976
0.696629213,0.157303371,-2.731516063,-3.914470035
0.707865169,0.157303371,-3.226745222,-4.429709071
0.719101124,0.157303371,-4.074428045,-4.99506598
0.730337079,0.157303371,-4.35647622,-5.166966391
0.741573034,0.157303371,-4.822304778,-5.485733473
0.752808989,0.157303371,-5.483848925,-5.996391116
0.764044944,0.157303371,-5.62491291,-6.098029785
0.775280899,0.157303371,-5.646283821,-6.211866311
0.786516854,0.157303371,-6.311546548,-6.613807972
0.797752809,0.157303371,-6.44021022,-6.71974082
0.808988764,0.157303371,-6.982355826,-7.064546617
0.820224719,0.157303371,-6.672078591,-6.784345952
0.831460674,0.157303371,-6.75647058,-6.654378265
0.842696629,0.157303371,-6.451945033,-6.494706538
0.853932584,0.157303371,-6.048893663,-6.304336363
0.865168539,0.157303371,-5.589030867,-6.153410141
0.876404494,0.157303371,-5.394904035,-6.086074095
0.887640449,0.157303371,-5.249921255,-5.987239504
0.898876404,0.157303371,-4.397251271,-5.550461976
0.91011236,0.157303371,-4.563685919,-5.61600925
0.921348315,0.157303371,-4.465714352,-5.492441677
0.93258427,0.157303371,-4.244927897,-5.175184291
0.943820225,0.157303371,-4.244866232,-4.981277369
0.95505618,0.157303371,-4.388110595,-4.811942883
0.966292135,0.157303371,-4.117898457,-4.587703305
0.97752809,0.157303371,-4.092334062,-4.690301198
0.988764045,0.157303371,-4.370690952,-4.941935476
1,0.157303371,-4.642824816,-5.084393481
0,0.168539326,-4.063287935,-3.335566407
0.011235955,0.168539326,-4.37492262,-3.4459064
0.02247191,0.168539326,-4.413299857,-3.545346428
0.033707865,0.168539326,-4.137116086,-3.372523577
0.04494382,0.168539326,-4.083266687,-3.303490506
0.056179775,0.168539326,-4.422622953,-3.500991069
0.06741573,0.168539326,-4.720882166,-3.579395913
0.078651685,0.168539326,-4.880831156,-3.644025004
0.08988764,0.168539326,-4.431115121,-3.350370106
0.101123596,0.168539326,-3.85016945,-3.074428714
0.112359551,0.168539326,-3.70010789,-2.925573706
0.123595506,0.168539326,-3.654122254,-2.822137589
0.134831461,0.168539326,-3.341954378,-2.700361804
0.146067416,0.168539326,-2.766908088,-2.455213757
0.157303371,0.168539326,-2.692521285,-2.419924565
0.168539326,0.168539326,-2.867715093,-2.469230219
0.179775281,0.168539326,-2.828824334,-2.413722655
0.191011236,0.168539326,-3.177260116,-2.616741703
0.202247191,0.168539326,-4.188963349,-3.083235357
0.213483146,0.168539326,-3.907132558,-2.807203561
0.224719101,0.168539326,-3.697973489,-2.617699124
0.235955056,0.168539326,-3.516452912,-2.602613624
0.247191011,0.168539326,-3.988642588,-2.788866791
0.258426966,0.168539326,-4.373593441,-3.064953586
0.269662921,0.168539326,-4.188405353,-2.98642698
0.280898876,0.168539326,-3.94694728,-2.813678546
0.292134831,0.168539326,-4.333496572,-3.052661497
0.303370787,0.168539326,-4.783397452,-3.279042911
0.314606742,0.168539326,-5.078018784,-3.363010006
0.325842697,0.168539326,-4.896082859,-3.460641951
0.337078652,0.168539326,-5.218993101,-3.670747385
0.348314607,0.168539326,-5.019400743,-3.5706667
0.359550562,0.168539326,-4.83422727,-3.435043312
0.370786517,0.168539326,-5.119790752,-3.694269126
0.382022472,0.168539326,-5.451448606,-4.106953115
0.393258427,0.168539326,-5.260937363,-4.043564085
0.404494382,0.168539326,-5.524367463,-4.224697797
0.415730337,0.168539326,-5.33783284,-4.24186902
0.426966292,0.168539326,-5.348858347,-4.46283971
0.438202247,0.168539326,-5.432013934,-4.706438881
0.449438202,0.168539326,-5.615119361,-4.900678024
0.460674157,0.168539326,-5.293082219,-4.746900968
0.471910112,0.168539326,-4.800925547,-4.592198188
0.483146067,0.168539326,-4.221416081,-4.284613895
0.494382022,0.168539326,-4.188505362,-4.288631201
0.505617978,0.168539326,-3.576833181,-3.906520957
0.516853933,0.168539326,-3.647019091,-3.845444262
0.528089888,0.168539326,-3.504316733,-3.708998836
0.539325843,0.168539326,-3.545540329,-3.668525977
0.550561798,0.168539326,-3.182656965,-3.528829444
0.561797753,0.168539326,-3.53812931,-3.74349645
0.573033708,0.168539326,-3.279381942,-3.626506038
0.584269663,0.168539326,-2.976519982,-3.45128067
0.595505618,0.168539326,-3.135905792,-3.591245589
0.606741573,0.168539326,-3.759268763,-4.021265194
0.617977528,0.168539326,-3.82336901,-4.047655957
0.629213483,0.168539326,-3.447725691,-3.931874594
0.640449438,0.168539326,-3.228422801,-3.794631047
0.651685393,0.168539326,-2.813738504,-3.523869359
0.662921348,0.168539326,-1.910645758,-3.088304015
0.674157303,0.168539326,-2.05755994,-3.323154136
0.685393258,0.168539326,-2.669965187,-3.794278667
0.696629213,0.168539326,-2.834298548,-3.962353244
0.707865169,0.168539326,-3.289959986,-4.415174534
0.719101124,0.168539326,-3.317208616,-4.558126844
0.730337079,0.168539326,-4.139664628,-4.974268319
0.741573034,0.168539326,-4.663554956,-5.338877452
0.752808989,0.168539326,-5.411857576,-5.839712394
0.764044944,0.168539326,-5.378999024,-5.910258154
0.775280899,0.168539326,-5.577026028,-6.176030803
0.786516854,0.168539326,-5.801692514,-6.286331951
0.797752809,0.168539326,-6.409623681,-6.618066313
0.808988764,0.168539326,-6.672074749,-6.735931789
0.820224719,0.168539326,-6.611939101,-6.693002922
0.831460674,0.168539326,-6.61738236,-6.550028738
0.842696629,0.168539326,-6.512114046,-6.386732586
0.853932584,0.168539326,-5.9605549,-6.229925762
0.865168539,0.168539326,-5.589459957,-6.035372007
0.876404494,0.168539326,-5.405888502,-5.909417237
0.887640449,0.168539326,-5.213206561,-5.825244158
0.898876404,0.168539326,-4.662706507,-5.536577048
0.91011236,0.168539326,-4.262661076,-5.299854291
0.921348315,0.168539326,-4.041832833,-5.03037095
0.93258427,0.168539326,-3.990283471,-4.905242481
0.943820225,0.168539326,-4.142781759,-4.770085825
0.95505618,0.168539326,-3.979762383,-4.589261491
0.966292135,0.168539326,-3.915661975,-4.472180101
0.97752809,0.168539326,-3.816255837,-4.410909266
0.988764045,0.168539326,-4.331228355,-4.762840945
1,0.168539326,-4.710864994,-4.919854491
0,0.179775281,-4.640698768,-3.724805993
0.011235955,0.179775281,-4.674435497,-3.631220608
0.02247191,0.179775281,-4.328401517,-3.390098957
0.033707865,0.179775281,-4.112179992,-3.259126927
0.04494382,0.179775281,-4.264922842,-3.35365769
0.056179775,0.179775281,-4.211568216,-3.423849314
0.06741573,0.179775281,-4.509104014,-3.51737809
0.078651685,0.179775281,-4.617283531,-3.575144467
0.08988764,0.179775281,-3.734405535,-2.923209525
0.101123596,0.179775281,-3.400386829,-2.860685552
0.112359551,0.179775281,-3.42952036,-2.846465201
0.123595506,0.179775281,-3.511180687,-2.746496364
0.134831461,0.179775281,-3.308770582,-2.667774957
0.146067416,0.179775281,-2.953204024,-2.464546262
0.157303371,0.179775281,-2.92732896,-2.518509276
0.168539326,0.179775281,-2.917782569,-2.441484704
0.179775281,0.179775281,-2.621043229,-2.181936496
0.191011236,0.179775281,-2.759005203,-2.207707236
0.202247191,0.179775281,-3.619784294,-2.626282009
0.213483146,0.179775281,-3.475563853,-2.611040404
0.224719101,0.179775281,-3.007644077,-2.138130232
0.235955056,0.179775281,-3.030816376,-2.177279725
0.247191011,0.179775281,-3.732985343,-2.593995387
0.258426966,0.179775281,-4.527662842,-3.064403352
0.269662921,0.179775281,-4.246080765,-2.962745091
0.280898876,0.179775281,-4.246677067,-2.929096218
0.292134831,0.179775281,-4.32368311,-3.113945385
0.303370787,0.179775281,-4.798206616,-3.424274302
0.314606742,0.179775281,-4.758116219,-3.148774333
0.325842697,0.179775281,-4.926478041,-3.276846906
0.337078652,0.179775281,-4.709043374,-3.216715826
0.348314607,0.179775281,-4.888171672,-3.321286532
0.359550562,0.179775281,-5.116269014,-3.445102669
0.370786517,0.179775281,-5.001792998,-3.519740282
0.382022472,0.179775281,-5.680136773,-3.979966525
0.393258427,0.179775281,-5.749664809,-3.9735887
0.404494382,0.179775281,-6.185717451,-4.345643985
0.415730337,0.179775281,-5.734035717,-4.296277911
0.426966292,0.179775281,-5.604087813,-4.386420251
0.438202247,0.179775281,-5.375891961,-4.440070171
0.449438202,0.179775281,-5.484405291,-4.625547474
0.460674157,0.179775281,-5.252032776,-4.611357748
0.471910112,0.179775281,-4.901678314,-4.577431046
0.483146067,0.179775281,-4.504491732,-4.505825972
0.494382022,0.179775281,-4.427833371,-4.394445679
0.505617978,0.179775281,-3.861479522,-4.131757036
0.516853933,0.179775281,-3.644320641,-3.963105278
0.528089888,0.179775281,-3.311367692,-3.713800214
0.539325843,0.179775281,-3.695687219,-3.852103079
0.550561798,0.179775281,-3.024588849,-3.438386248
0.561797753,0.179775281,-3.503352911,-3.808911666
0.573033708,0.179775281,-3.349232647,-3.75663141
0.584269663,0.179775281,-2.980298702,-3.465184213
0.595505618,0.179775281,-2.770947871,-3.289904707
0.606741573,0.179775281,-2.968100983,-3.435394397
0.617977528,0.179775281,-3.249282258,-3.719140064
0.629213483,0.179775281,-3.308830174,-3.842720162
0.640449438,0.179775281,-2.733777335,-3.501345342
0.651685393,0.179775281,-2.518286325,-3.362423681
0.662921348,0.179775281,-2.005666205,-3.202846069
0.674157303,0.179775281,-2.142884496,-3.319960925
0.685393258,0.179775281,-2.785680505,-3.760925004
0.696629213,0.179775281,-3.088637573,-4.009857682
0.707865169,0.179775281,-3.218325082,-4.280032983
0.719101124,0.179775281,-3.494417834,-4.546831736
0.730337079,0.179775281,-3.982433465,-4.813888947
0.741573034,0.179775281,-4.7046392,-5.255455677
0.752808989,0.179775281,-5.466834664,-5.716349225
0.764044944,0.179775281,-5.52484465,-5.852592926
0.775280899,0.179775281,-5.512108938,-5.970855121
0.786516854,0.179775281,-5.735722537,-6.152456808
0.797752809,0.179775281,-6.54747897,-6.582179961
0.808988764,0.179775281,-7.308594544,-6.955533494
0.820224719,0.179775281,-7.22559568,-6.894339952
0.831460674,0.179775281,-6.596308111,-6.418188916
0.842696629,0.179775281,-6.642126721,-6.397489876
0.853932584,0.179775281,-5.919453104,-6.017098625
0.865168539,0.179775281,-5.106975345,-5.48031894
0.876404494,0.179775281,-4.970288991,-5.483521108
0.887640449,0.179775281,-4.783833627,-5.436037718
0.898876404,0.179775281,-4.615199404,-5.436083112
0.91011236,0.179775281,-4.522016996,-5.303520289
0.921348315,0.179775281,-4.080843169,-4.936033223
0.93258427,0.179775281,-4.012616067,-4.728423543
0.943820225,0.179775281,-4.009310789,-4.638407684
0.95505618,0.179775281,-4.228565732,-4.687962895
0.966292135,0.179775281,-4.092608037,-4.579786177
0.97752809,0.179775281,-4.027364602,-4.549043634
0.988764045,0.179775281,-4.279056547,-4.782603436
1,0.179775281,-4.889040081,-5.013926528
0,0.191011236,-4.838707804,-3.887553999
0.011235955,0.191011236,-4.795174267,-3.752073455
0.02247191,0.191011236,-4.181282018,-3.338220398
0.033707865,0.191011236,-4.250726483,-3.28671065
0.04494382,0.191011236,-4.524063832,-3.455961813
0.056179775,0.191011236,-4.175656126,-3.408945445
0.06741573,0.191011236,-4.287979443,-3.442334559
0.078651685,0.191011236,-3.959555016,-3.198174885
0.08988764,0.191011236,-3.526480016,-2.895365986
0.101123596,0.191011236,-3.479848242,-2.901626003
0.112359551,0.191011236,-3.323163419,-2.813154212
0.123595506,0.191011236,-3.209605194,-2.813977113
0.134831461,0.191011236,-3.228696885,-2.605875719
0.146067416,0.191011236,-2.7216749,-2.271235481
0.157303371,0.191011236,-2.774308798,-2.255317241
0.168539326,0.191011236,-2.692941807,-2.233548651
0.179775281,0.191011236,-2.69845533,-2.179913905
0.191011236,0.191011236,-2.840867922,-2.197560103
0.202247191,0.191011236,-2.881318159,-2.20264177
0.213483146,0.191011236,-3.070873217,-2.3156237
0.224719101,0.191011236,-2.579049438,-1.870905222
0.235955056,0.191011236,-2.826160689,-1.994192889
0.247191011,0.191011236,-3.306642756,-2.309649622
0.258426966,0.191011236,-3.731746217,-2.642683359
0.269662921,0.191011236,-3.434509607,-2.493766248
0.280898876,0.191011236,-3.616596997,-2.568323576
0.292134831,0.191011236,-3.849262364,-2.816899688
0.303370787,0.191011236,-4.588171356,-3.20737855
0.314606742,0.191011236,-4.617998634,-3.075920396
0.325842697,0.191011236,-4.553599938,-2.99616615
0.337078652,0.191011236,-4.481318427,-2.876067143
0.348314607,0.191011236,-4.280419002,-2.854658762
0.359550562,0.191011236,-4.43166853,-2.958968574
0.370786517,0.191011236,-4.435671144,-3.104146132
0.382022472,0.191011236,-4.949060902,-3.394349221
0.393258427,0.191011236,-5.383027663,-3.607930692
0.404494382,0.191011236,-5.832571408,-4.067862479
0.415730337,0.191011236,-5.744195761,-4.195202079
0.426966292,0.191011236,-5.558987892,-4.155790994
0.438202247,0.191011236,-5.334980091,-4.127880034
0.449438202,0.191011236,-5.60743984,-4.381952562
0.460674157,0.191011236,-5.384458444,-4.460087028
0.471910112,0.191011236,-4.808997914,-4.251286697
0.483146067,0.191011236,-4.681988616,-4.435050881
0.494382022,0.191011236,-4.462020709,-4.324734653
0.505617978,0.191011236,-3.532106442,-3.810031029
0.516853933,0.191011236,-3.50974639,-3.883027478
0.528089888,0.191011236,-3.671923734,-3.910440664
0.539325843,0.191011236,-3.525802998,-3.758272107
0.550561798,0.191011236,-3.671234857,-3.822545141
0.561797753,0.191011236,-3.742909306,-3.945790407
0.573033708,0.191011236,-3.192541673,-3.646859182
0.584269663,0.191011236,-2.696018331,-3.262300873
0.595505618,0.191011236,-2.348232539,-2.994467344
0.606741573,0.191011236,-2.726158004,-3.174721983
0.617977528,0.191011236,-2.945168878,-3.521643644
0.629213483,0.191011236,-2.652487613,-3.354709127
0.640449438,0.191011236,-2.68400808,-3.469646561
0.651685393,0.191011236,-2.537506988,-3.453530822
0.662921348,0.191011236,-2.820296036,-3.660424853
0.674157303,0.191011236,-2.82532739,-3.653731123
0.685393258,0.191011236,-2.945036658,-3.895198792
0.696629213,0.191011236,-3.242772768,-4.097285338
0.707865169,0.191011236,-3.148674606,-4.142708702
0.719101124,0.191011236,-3.39893701,-4.252164028
0.730337079,0.191011236,-3.945094954,-4.621201032
0.741573034,0.191011236,-4.411281701,-4.936242997
0.752808989,0.191011236,-4.884557622,-5.332562843
0.764044944,0.191011236,-5.165132102,-5.54938037
0.775280899,0.191011236,-5.353637458,-5.641293602
0.786516854,0.191011236,-5.525640832,-5.84111263
0.797752809,0.191011236,-6.421902308,-6.230523209
0.808988764,0.191011236,-7.10932481,-6.631322695
0.820224719,0.191011236,-7.195848085,-6.779292277
0.831460674,0.191011236,-7.009141033,-6.56651672
0.842696629,0.191011236,-6.615723779,-6.237562084
0.853932584,0.191011236,-5.703796869,-5.633336853
0.865168539,0.191011236,-5.33246618,-5.393798145
0.876404494,0.191011236,-4.938672636,-5.261200671
0.887640449,0.191011236,-4.778436291,-5.228023817
0.898876404,0.191011236,-4.703242405,-5.267014851
0.91011236,0.191011236,-4.609169752,-5.058902064
0.921348315,0.191011236,-4.301552468,-4.877342638
0.93258427,0.191011236,-3.581528933,-4.407574886
0.943820225,0.191011236,-3.696029471,-4.454301358
0.95505618,0.191011236,-4.184805957,-4.7555509
0.966292135,0.191011236,-4.814524696,-4.947586977
0.97752809,0.191011236,-5.001006255,-5.055929522
0.988764045,0.191011236,-4.904448843,-4.992383971
1,0.191011236,-5.070639025,-4.96764811
0,0.202247191,-5.127386281,-4.08224947
0.011235955,0.202247191,-4.53766002,-3.632702509
0.02247191,0.202247191,-4.130990026,-3.308654146
0.033707865,0.202247191,-4.238604338,-3.335483462
0.04494382,0.202247191,-4.337606607,-3.484528403
0.056179775,0.202247191,-4.30854255,-3.48417208
0.06741573,0.202247191,-4.310330483,-3.44023798
0.078651685,0.202247191,-4.025779107,-3.234850302
0.08988764,0.202247191,-3.508888527,-2.906262988
0.101123596,0.202247191,-3.624931508,-2.828402045
0.112359551,0.202247191,-2.88264619,-2.562043947
0.123595506,0.202247191,-2.960172424,-2.62254049
0.134831461,0.202247191,-3.28426955,-2.60658351
0.146067416,0.202247191,-3.003281123,-2.309796849
0.157303371,0.202247191,-2.887133683,-2.220422127
0.168539326,0.202247191,-2.794335032,-2.153444437
0.179775281,0.202247191,-2.657969694,-2.109614507
0.191011236,0.202247191,-2.808663509,-2.162672666
0.202247191,0.202247191,-2.759558337,-2.045465626
0.213483146,0.202247191,-2.479218376,-1.967192303
0.224719101,0.202247191,-2.481337514,-1.946551671
0.235955056,0.202247191,-2.541972913,-2.0052717
0.247191011,0.202247191,-2.855579644,-2.136458867
0.258426966,0.202247191,-3.120369295,-2.346487273
0.269662921,0.202247191,-2.859878981,-2.242785272
0.280898876,0.202247191,-2.980018011,-2.302130743
0.292134831,0.202247191,-3.279947793,-2.457116327
0.303370787,0.202247191,-3.84960506,-2.777614504
0.314606742,0.202247191,-4.233196192,-2.7737709
0.325842697,0.202247191,-4.353128027,-2.794614063
0.337078652,0.202247191,-4.160942059,-2.630297225
0.348314607,0.202247191,-4.20748897,-2.757018861
0.359550562,0.202247191,-4.219628459,-2.908506515
0.370786517,0.202247191,-3.910790605,-2.766442723
0.382022472,0.202247191,-4.532061586,-3.108664915
0.393258427,0.202247191,-5.232375666,-3.627047914
0.404494382,0.202247191,-5.290872677,-3.727148652
0.415730337,0.202247191,-5.249670368,-3.77559133
0.426966292,0.202247191,-5.147056263,-3.669319087
0.438202247,0.202247191,-5.184676673,-3.814667162
0.449438202,0.202247191,-5.470271327,-4.123244933
0.460674157,0.202247191,-5.341811411,-4.249341205
0.471910112,0.202247191,-5.215302061,-4.31377776
0.483146067,0.202247191,-4.722174496,-4.223783212
0.494382022,0.202247191,-4.481353476,-4.22368187
0.505617978,0.202247191,-4.141962435,-4.101113347
0.516853933,0.202247191,-4.044706552,-4.104524786
0.528089888,0.202247191,-3.9081708,-3.862672109
0.539325843,0.202247191,-3.593584158,-3.714715201
0.550561798,0.202247191,-3.787077462,-3.765832526
0.561797753,0.202247191,-3.383624765,-3.680657599
0.573033708,0.202247191,-3.130423142,-3.5125552
0.584269663,0.202247191,-3.154918205,-3.452429808
0.595505618,0.202247191,-2.845902893,-3.094255576
0.606741573,0.202247191,-2.740792919,-3.0657957
0.617977528,0.202247191,-2.908302854,-3.310656689
0.629213483,0.202247191,-2.221638993,-3.039162989
0.640449438,0.202247191,-2.623480022,-3.30438742
0.651685393,0.202247191,-2.586595763,-3.512258442
0.662921348,0.202247191,-2.608321039,-3.516535393
0.674157303,0.202247191,-2.98064064,-3.779980077
0.685393258,0.202247191,-2.996966289,-3.732874263
0.696629213,0.202247191,-3.159804197,-3.852388432
0.707865169,0.202247191,-3.211927361,-4.035907885
0.719101124,0.202247191,-3.482993762,-4.257754821
0.730337079,0.202247191,-3.734584678,-4.487863264
0.741573034,0.202247191,-4.090875786,-4.773522737
0.752808989,0.202247191,-4.445756813,-4.939008865
0.764044944,0.202247191,-4.907774621,-5.296634466
0.775280899,0.202247191,-5.117860163,-5.449151535
0.786516854,0.202247191,-5.367674817,-5.551808806
0.797752809,0.202247191,-5.734795975,-5.638992987
0.808988764,0.202247191,-6.687228991,-6.233325452
0.820224719,0.202247191,-6.900420143,-6.388409489
0.831460674,0.202247191,-6.65070174,-6.153044055
0.842696629,0.202247191,-6.442249993,-5.814851093
0.853932584,0.202247191,-5.865792559,-5.551995052
0.865168539,0.202247191,-5.09165282,-5.082905412
0.876404494,0.202247191,-4.5987694,-4.842745671
0.887640449,0.202247191,-4.504650079,-4.64708094
0.898876404,0.202247191,-4.443829126,-4.717882723
0.91011236,0.202247191,-4.421233944,-4.83085248
0.921348315,0.202247191,-3.870364702,-4.562822435
0.93258427,0.202247191,-3.646298051,-4.464359106
0.943820225,0.202247191,-3.732515237,-4.430038706
0.95505618,0.202247191,-4.850380367,-4.996546549
0.966292135,0.202247191,-5.118783722,-5.063768656
0.97752809,0.202247191,-5.530665307,-5.241007843
0.988764045,0.202247191,-5.219784663,-5.121865157
1,0.202247191,-5.537520483,-5.136834942
