"x","y","var1","var2","proj_var1","proj_var2","threshold","dist_frm_orig","threshold2","constant","class"
0.584269663,0.898876404,-4.9947859,-5.432992274,-4.94736184747117,-5.49687355964141,2,37.9659367374637,8,20,28
0.595505618,0.898876404,-5.054901467,-5.468635796,-5.00317716512473,-5.53830961606605,2,38.8274198649487,8,20,28
0.617977528,0.898876404,-4.280051095,-4.929406043,-4.24555757675647,-4.9758696026115,2,27.9586526484753,6,20,26
0.629213483,0.898876404,-3.200202202,-4.212427561,-3.20623582230049,-4.20430013617411,2,15.9454835055809,3,20,23
0.640449438,0.898876404,-2.542005492,-3.919539513,-2.64172272847726,-3.78521811010212,2,10.8248337227489,2,20,22
0.719101124,0.898876404,-3.28855586,-4.376704984,-3.34182102324796,-4.30495558835081,2,17.3226025955773,4,20,24
0.730337079,0.898876404,-3.761864741,-4.69216756,-3.79794245920404,-4.64357004673431,2,22.3739946486138,5,20,25
0.741573034,0.898876404,-4.112189559,-4.853419475,-4.10097071418435,-4.86853151608505,2,26.0867577000792,6,20,26
0.752808989,0.898876404,-4.202434771,-4.888030954,-4.17571647334484,-4.92402111328308,2,27.0463568782218,6,20,26
0.820224719,0.898876404,-5.138235156,-5.624342781,-5.1314241610686,-5.63351734726995,2,40.8434668004109,9,20,29
0.831460674,0.898876404,-4.891366913,-5.5291815,-4.92672506011756,-5.48155326547924,2,37.6498648986537,8,20,28
0.842696629,0.898876404,-4.979880502,-5.547548715,-4.99257984919557,-5.5304424032784,2,38.6631120044122,8,20,28
0.853932584,0.898876404,-4.656595535,-5.313327798,-4.67206059715069,-5.29249600484799,2,33.858187252256,7,20,27
0.865168539,0.898876404,-4.368225915,-5.024556148,-4.34794272465878,-5.05187807024861,2,29.3234049239106,6,20,26
0.876404494,0.898876404,-4.248419826,-5.031960732,-4.27424840771467,-4.99716904047967,2,28.3378101040953,6,20,26
0.898876404,0.898876404,-4.312321462,-5.095196648,-4.34571046770371,-5.05022089209334,2,29.2933030685507,6,20,26
0.91011236,0.898876404,-4.456519921,-5.264682321,-4.51979114420157,-5.17945453327005,2,31.6871735381713,7,20,27
0.95505618,0.898876404,-4.651853523,-5.411583677,-4.71602931814915,-5.32513741012529,2,34.4984641641552,7,20,27
0.966292135,0.898876404,-5.322006602,-5.728220987,-5.29961714639197,-5.7583800968353,2,43.5648037151672,9,20,29
0.97752809,0.898876404,-5.172849655,-5.759301155,-5.21833180406016,-5.69803565783627,2,42.2386616036884,9,20,29
0.011235955,0.91011236,-5.161907816,-5.729835262,-5.19717511587162,-5.6823294008016,2,41.8968593942409,9,20,29
0.056179775,0.91011236,-5.146206253,-5.761192971,-5.20206041306232,-5.68595613730611,2,41.9756617447274,9,20,29
0.06741573,0.91011236,-4.938560354,-5.552632259,-4.96837403730948,-5.51247254429916,2,38.289115664539,8,20,28
0.078651685,0.91011236,-5.104364277,-5.695872957,-5.14382260846516,-5.64272168019322,2,41.0410756241135,9,20,29
0.561797753,0.91011236,-4.883499116,-5.598319547,-4.95474263556408,-5.50235289335719,2,38.0793012199261,8,20,28
0.573033708,0.91011236,-5.361530253,-5.711613017,-5.31714910770138,-5.77139543686365,2,43.853518834753,9,20,29
0.617977528,0.91011236,-4.404733167,-5.005026426,-4.36213166502396,-5.06241162552149,2,29.515103371606,6,20,26
0.629213483,0.91011236,-3.721737184,-4.62340128,-3.73916052524524,-4.59993164002695,2,21.686775759069,5,20,25
0.640449438,0.91011236,-2.996929707,-4.159110186,-3.04966936226673,-4.08806866164535,2,14.4262110690498,3,20,23
0.719101124,0.91011236,-3.603425063,-4.694101446,-3.69672301245932,-4.56842696983528,2,21.1973021621384,4,20,24
0.730337079,0.91011236,-3.801956232,-4.75764504,-3.85512710184708,-4.68602265972285,2,23.0528259203995,5,20,25
0.741573034,0.91011236,-4.556044661,-5.0999449,-4.50510975062055,-5.16855539162956,2,31.4816524023179,7,20,27
0.831460674,0.91011236,-5.454267776,-5.86441344,-5.45006759510376,-5.8700711799288,2,46.0734300881904,10,20,30
0.842696629,0.91011236,-5.20548158,-5.721195674,-5.22113187472659,-5.70011436832301,2,42.2840029016296,9,20,29
0.853932584,0.91011236,-5.041939119,-5.583761482,-5.04992028252105,-5.57301067182137,2,39.5563137954802,9,20,29
0.887640449,0.91011236,-4.513572257,-5.31489635,-4.58060515081659,-5.22460150574003,2,32.5456150100494,7,20,27
0.011235955,0.921348315,-4.475043255,-5.289748599,-4.54372988960171,-5.19722612800131,2,32.0237200559727,7,20,27
0.04494382,0.921348315,-4.961302697,-5.611120816,-5.01102885724276,-5.54413853850721,2,38.9493824306829,8,20,28
0.056179775,0.921348315,-5.274700383,-5.706797779,-5.25886586028117,-5.72812724400475,2,42.8973984730981,9,20,29
0.06741573,0.921348315,-5.031697199,-5.579633949,-5.04134192163403,-5.56664228657,2,39.4220383592163,9,20,29
0.078651685,0.921348315,-4.845264559,-5.508270997,-4.88699528158986,-5.4520587572686,2,37.0450860546758,8,20,28
0.08988764,0.921348315,-5.022619401,-5.460940848,-4.97868228069128,-5.52012515602589,2,38.4481628577309,8,20,28
0.561797753,0.921348315,-5.284814714,-5.872005541,-5.34445594858353,-5.79166743113222,2,44.3051051980373,10,20,30
0.573033708,0.921348315,-5.3211124,-5.851859583,-5.35821484880921,-5.80188173412393,2,44.533519165329,10,20,30
0.617977528,0.921348315,-4.645392376,-5.178459922,-4.60028940369186,-5.23921465938862,2,32.8259328277939,7,20,27
0.629213483,0.921348315,-3.907106537,-4.771781167,-3.92968244750217,-4.74137089814904,2,23.9530975178445,5,20,25
0.640449438,0.921348315,-3.29150104,-4.351867532,-3.33183240488719,-4.29754025916519,2,17.2192037147323,4,20,24
0.741573034,0.921348315,-4.653365408,-5.287971387,-4.65784242210454,-5.28194074639503,2,33.652424028889,7,20,27
0.764044944,0.921348315,-5.144330495,-5.573485724,-5.11101328729866,-5.61836476635198,2,40.5191931311748,9,20,29
0.775280899,0.921348315,-5.41811475,-5.770317606,-5.38172513556306,-5.81933525063957,2,44.9251767571682,10,20,30
0.831460674,0.921348315,-5.448469381,-5.986219141,-5.50462636184661,-5.91057440076949,2,47.0004980282629,10,20,30
0.842696629,0.921348315,-5.663230032,-6.028318255,-5.663230032,-6.028318255,2,49.7479481838165,11,20,31
0.865168539,0.921348315,-5.432501451,-5.778096738,-5.3947232870745,-5.82898479062405,2,45.1424488852903,10,20,30
0.876404494,0.921348315,-4.858777365,-5.440019185,-4.8630411637432,-5.43427575037331,2,36.6828153720458,8,20,28
0.011235955,0.93258427,-4.429444026,-5.196318533,-4.4696161658682,-5.14220573991496,2,30.9875490198332,7,20,27
0.02247191,0.93258427,-4.251726137,-5.115893533,-4.31655071674969,-5.02857333839924,2,28.9015053944895,6,20,26
0.033707865,0.93258427,-4.365745382,-5.217540895,-4.43870722211069,-5.1192596241997,2,30.5604516399678,7,20,27
0.04494382,0.93258427,-4.662052472,-5.345957874,-4.69119560250543,-5.30670140929424,2,34.1360960295359,7,20,27
0.056179775,0.93258427,-4.935124567,-5.436119117,-4.91039510539807,-5.46943026853836,2,37.4006926189625,8,20,28
0.06741573,0.93258427,-4.581454435,-5.169318516,-4.55469390158327,-5.20536556782189,2,32.1784528728238,7,20,27
0.078651685,0.93258427,-4.685640765,-5.249604241,-4.66028738126081,-5.28375582995657,2,33.6877624492918,7,20,27
0.08988764,0.93258427,-4.316228673,-4.967651061,-4.28718532253713,-5.00677311970164,2,28.5096104313043,6,20,26
0.561797753,0.93258427,-5.740252938,-6.131724535,-5.76237707030077,-6.10192282174037,2,51.5050858960832,11,20,31
0.573033708,0.93258427,-5.579023243,-5.992538054,-5.59181784685902,-5.97530342936961,2,48.5012353286505,11,20,31
0.629213483,0.93258427,-4.254875447,-4.909700578,-4.21989584625697,-4.95681890187858,2,27.6216890923796,6,20,26
0.640449438,0.93258427,-3.538226622,-4.467456071,-3.54621614389885,-4.45669400189491,2,19.5064021570794,4,20,24
0.651685393,0.93258427,-3.301815072,-4.402570818,-3.36274869627486,-4.32049182959845,2,17.5402425474116,4,20,24
0.764044944,0.93258427,-4.944048161,-5.541764257,-4.96671049806679,-5.51123756958572,2,38.2634795982679,8,20,28
0.775280899,0.93258427,-5.109212922,-5.696359444,-5.14718133360288,-5.64521512339434,2,41.0946897188959,9,20,29
0.820224719,0.93258427,-5.941293065,-6.273460595,-5.9598220610439,-6.24850161267327,2,55.095148180224,12,20,32
0,0.943820225,-4.085669487,-5.019666124,-4.16344006193856,-4.91490737717788,2,26.8875605966217,6,20,26
0.011235955,0.943820225,-4.516794588,-5.132017501,-4.49515563026531,-5.16116567299968,2,31.3426875496787,7,20,27
0.02247191,0.943820225,-4.613165731,-5.209363828,-4.59430389651159,-5.23477115133961,2,32.7405677483697,7,20,27
0.033707865,0.943820225,-4.794723498,-5.341075248,-4.77439088409384,-5.36846374492329,2,35.3575946829261,8,20,28
0.04494382,0.943820225,-4.809175542,-5.358958217,-4.7922669200175,-5.38173451832959,2,35.6228586296464,8,20,28
0.06741573,0.943820225,-4.669261057,-5.177340123,-4.61514144240412,-5.25024048419754,2,33.0382320903298,7,20,27
0.101123596,0.943820225,-4.460455463,-4.998787538,-4.39506949211952,-5.08686393932015,2,29.962514765486,6,20,26
0.561797753,0.943820225,-5.956036265,-6.249739337,-5.95797376571579,-6.24712947913135,2,55.0609806116112,12,20,32
0.629213483,0.943820225,-4.383005348,-4.973419383,-4.33299655910923,-5.04078236775906,2,29.122151500988,6,20,26
0.640449438,0.943820225,-3.860004444,-4.603230611,-3.81864671109586,-4.6589404250764,2,22.6186005001621,5,20,25
0.651685393,0.943820225,-3.55703438,-4.519919664,-3.58345077817295,-4.48433617023853,2,19.9181801214401,4,20,24
0.786516854,0.943820225,-5.470254195,-5.980107389,-5.51574576598485,-5.91882920028779,2,47.190572828763,10,20,30
0.797752809,0.943820225,-6.010128636,-6.277196282,-6.00598782275263,-6.28277405234516,2,55.9520062130285,12,20,32
0.820224719,0.943820225,-5.928868385,-6.299860831,-5.96444726620154,-6.25193526260924,2,55.1806961183118,12,20,32
0.988764045,0.943820225,-5.065090425,-5.622864964,-5.08356094269901,-5.59798475334408,2,40.0850876166517,9,20,29
0,0.95505618,-3.67292919,-4.690086792,-3.73961042719131,-4.6002656372737,2,21.6919948501118,5,20,25
0.011235955,0.95505618,-4.466814317,-5.093744352,-4.44461591558741,-5.12364610745538,2,30.6418683763504,7,20,27
0.02247191,0.95505618,-4.769951744,-5.309975526,-4.74353618027643,-5.34555789573903,2,34.9020714596337,7,20,27
0.033707865,0.95505618,-4.759010697,-5.312249203,-4.73757075509236,-5.34112929611951,2,34.8143416439773,7,20,27
0.04494382,0.95505618,-4.676884489,-5.237350618,-4.6487776088762,-5.27521122969247,2,33.5215668323463,7,20,27
0.056179775,0.95505618,-4.932562335,-5.387957712,-4.88569290819194,-5.45109190408438,2,37.0253438192022,8,20,28
0.06741573,0.95505618,-4.833042876,-5.325863143,-4.79181452806523,-5.38139867255735,2,35.6161333223232,8,20,28
0.08988764,0.95505618,-4.737202713,-5.220347095,-4.67952638029321,-5.29803843700734,2,33.9664820156915,7,20,27
0.359550562,0.95505618,-7.430097195,-7.263020926,-7.39325390289064,-7.31264968486192,2,84.7848021341855,19,20,39
0.370786517,0.95505618,-7.622718941,-7.459734046,-7.6115839761782,-7.47473309881094,2,89.8662987012078,20,20,40
0.382022472,0.95505618,-7.726203163,-7.580983269,-7.73633019224112,-7.56734192851655,2,92.836073457503,20,20,40
0.550561798,0.95505618,-6.0682177,-6.417632729,-6.11065120237785,-6.36047382878757,2,57.9190937755934,13,20,33
0.561797753,0.95505618,-6.06052038,-6.415740562,-6.10478318818914,-6.35611754493493,2,57.807908612036,13,20,33
0.573033708,0.95505618,-5.801229056,-6.120964438,-5.79653812352991,-6.12728323154604,2,52.1175703896232,11,20,31
0.640449438,0.95505618,-4.338750984,-4.969393847,-4.30253941607821,-5.01817165890312,2,28.7141843185471,6,20,26
0.651685393,0.95505618,-3.771698565,-4.791101424,-3.85163261339812,-4.68342842884442,2,23.0110522922652,5,20,25
0.797752809,0.95505618,-6.4570443,-6.660251277,-6.47744387093073,-6.63277258743006,2,65.0809801955993,14,20,34
0.97752809,0.95505618,-5.124069433,-5.620853592,-5.12062166558642,-5.62549781372353,2,40.6716833187297,9,20,29
0.988764045,0.95505618,-5.557269497,-5.892133076,-5.52973891333247,-5.92921740315807,2,47.4303163906674,10,20,30
1,0.95505618,-5.452054688,-5.897376588,-5.46441719617744,-5.88072400615565,2,46.3163649469213,10,20,30
0.02247191,0.966292135,-4.529025858,-5.323906757,-4.59488042147683,-5.23519915071316,2,32.7487852888016,7,20,27
0.033707865,0.966292135,-4.870885656,-5.448523331,-4.87491743547708,-5.4430924316423,2,36.8622039628373,8,20,28
0.04494382,0.966292135,-4.91780808,-5.404292552,-4.88399889158424,-5.44983430364973,2,36.9996726708958,8,20,28
0.056179775,0.966292135,-4.882270676,-5.439164605,-4.87777813932605,-5.44521615486172,2,36.9054796863068,8,20,28
0.06741573,0.966292135,-4.526219549,-5.175044072,-4.52182462066694,-5.18096414118952,2,31.7156923853606,7,20,27
0.078651685,0.966292135,-4.691249383,-5.2190302,-4.6492702972328,-5.27557699062337,2,33.528672597452,7,20,27
0.08988764,0.966292135,-4.378552185,-4.99822664,-4.34199853925453,-5.04746523857151,2,29.2432821536779,6,20,26
0.348314607,0.966292135,-6.783641239,-6.931268696,-6.81770936050519,-6.88537815554447,2,72.0980859196814,16,20,36
0.359550562,0.966292135,-7.425303706,-7.28012826,-7.3983512468448,-7.31643384019024,2,84.9017536925827,19,20,39
0.539325843,0.966292135,-6.676282765,-6.850206352,-6.7096991258874,-6.80519374803397,2,69.8317395604814,15,20,35
0.550561798,0.966292135,-6.496686276,-6.698846604,-6.52147275130525,-6.6654586536966,2,65.9687320096609,14,20,34
0.561797753,0.966292135,-6.420449836,-6.559370291,-6.40556940395656,-6.57941457399873,2,63.6447010330861,14,20,34
0.595505618,0.966292135,-5.536033288,-5.863143223,-5.50217334829325,-5.90875333780182,2,46.9586179215092,10,20,30
0.606741573,0.966292135,-5.231247006,-5.767526483,-5.25991688376775,-5.72890750057811,2,42.9145469153325,9,20,29
0.629213483,0.966292135,-4.770714575,-5.32214022,-4.74985006937635,-5.35024518725688,2,34.9950461774734,8,20,28
0.640449438,0.966292135,-4.212293615,-5.027801387,-4.24896738955866,-4.97840097216396,2,28.0035805777717,6,20,26
0.04494382,0.97752809,-4.802355058,-5.5066487,-4.85855536776351,-5.4309455947254,2,36.6151722134434,8,20,28
0.056179775,0.97752809,-4.459779807,-5.299607152,-4.53860800903734,-5.19342375723666,2,31.9515638198732,7,20,27
0.06741573,0.97752809,-4.437728067,-5.142630919,-4.44926161195631,-5.12709496961304,2,30.7059581496325,7,20,27
0.078651685,0.97752809,-4.599891358,-5.1741008,-4.56886889474077,-5.2158887689965,2,32.3790543339862,7,20,27
0.08988764,0.97752809,-4.648508372,-5.178312587,-4.60222775034866,-5.24065364504378,2,32.8536012792791,7,20,27
0.370786517,0.97752809,-7.3178445,-7.23821716,-7.30901409590395,-7.25011191669643,2,82.8637087931942,18,20,38
0.494382022,0.97752809,-6.523297423,-6.758320569,-6.56709338598327,-6.69932640312659,2,66.8949221710581,15,20,35
0.516853933,0.97752809,-6.796028723,-6.924010879,-6.82222185419179,-6.88872813097908,2,72.1935578175791,16,20,36
0.528089888,0.97752809,-6.865230522,-6.999716883,-6.90306915476082,-6.94874737746892,2,73.9147677896287,16,20,36
0.539325843,0.97752809,-6.898439663,-6.990830537,-6.92022580957354,-6.96148409826105,2,74.282634896848,16,20,36
0.561797753,0.97752809,-6.772142592,-6.925318128,-6.80744828029647,-6.87776055671353,2,71.881224954353,16,20,36
0.573033708,0.97752809,-6.488990929,-6.617004771,-6.47734160976006,-6.63269667100037,2,65.0789253094986,14,20,34
0.595505618,0.97752809,-5.562343834,-6.007087977,-5.58802842395513,-5.97249024567984,2,48.4355216656747,11,20,31
0.617977528,0.97752809,-4.854215384,-5.4726028,-4.87569480216103,-5.44366953146244,2,36.8739611810353,8,20,28
0.629213483,0.97752809,-4.738816079,-5.347775066,-4.74155431333829,-5.34408660159027,2,34.8729131233774,7,20,27
0.97752809,0.97752809,-5.159601849,-5.658881416,-5.16172952929943,-5.65601538187357,2,41.3273213080162,9,20,29
0.056179775,0.988764045,-4.376870205,-5.202776489,-4.43881298714445,-5.11933814181979,2,30.5619080395663,7,20,27
0.06741573,0.988764045,-4.100589311,-5.003892241,-4.16550929724213,-4.91644353166735,2,26.9142935455968,6,20,26
0.078651685,0.988764045,-4.442728718,-5.14085207,-4.4516341306901,-5.12885627500831,2,30.7387140946179,7,20,27
0.08988764,0.988764045,-4.393650845,-5.099578149,-4.40023999821667,-5.09070240860407,2,30.0330540335841,6,20,26
0.101123596,0.988764045,-4.299623257,-5.026541198,-4.30466510015818,-5.01974971971477,2,28.742564006173,6,20,26
0.505617978,0.988764045,-7.124045087,-7.109496962,-7.12246661695967,-7.11162319732039,2,78.6878380625757,17,20,37
0.516853933,0.988764045,-7.379827313,-7.259715399,-7.35926319575535,-7.28741573622593,2,84.0069928999022,19,20,39
0.97752809,0.988764045,-5.079580842,-5.616745071,-5.08997380082311,-5.60274551727492,2,40.1862852306448,9,20,29
0.988764045,0.988764045,-5.277523261,-5.694601483,-5.25484852923606,-5.7251448663554,2,42.8318835003865,9,20,29
0.04494382,1,-4.645539253,-5.39562033,-4.70431839433676,-5.31644347949344,2,34.3273425542588,7,20,27
0.078651685,1,-4.317937593,-5.108796315,-4.35584003419229,-5.05774085804934,2,29.4300237684756,6,20,26
0.08988764,1,-4.482592295,-5.182851983,-4.49743533146043,-5.16285807270863,2,31.3744862620883,7,20,27
0.101123596,1,-4.059434344,-4.917846586,-4.09779498422361,-4.86617392445295,2,26.0463709589818,6,20,26
0.112359551,1,-4.034968796,-4.726166428,-3.9902829101817,-4.78635934032783,2,24.6975654417211,5,20,25
0.382022472,1,-7.412652046,-7.277727158,-7.38904562289817,-7.30952555094045,2,84.6883096708003,19,20,39
0.505617978,1,-7.037094422,-7.10979529,-7.06655287777494,-7.07011407492945,2,77.457235853813,17,20,37
0.516853933,1,-7.504987684,-7.371280139,-7.49334882942991,-7.38695794285024,2,87.0960920929931,19,20,39
0.97752809,1,-5.289074422,-5.762151763,-5.29462546394866,-5.75467438227396,2,43.4827754301691,9,20,29
0.988764045,1,-5.157112116,-5.607134082,-5.13535782416022,-5.63643761168251,2,40.9061106256585,9,20,29
0.04494382,0,-4.151834463,-4.490577323,-4.10177615367504,-4.54988086235649,3,28.8122448068092,6,40,46
0.06741573,0,-4.603381719,-4.848044671,-4.54164890309102,-4.92117887243855,3,35.3232210827192,8,40,48
0.078651685,0,-4.570796647,-5.003534239,-4.59926267447552,-4.9698108431546,3,36.225101583312,8,40,48
0.08988764,0,-4.504311715,-5.009546669,-4.56340314036425,-4.9395416944618,3,35.6624239212723,8,40,48
0.101123596,0,-4.386335932,-4.888918162,-4.43505430659605,-4.83120202887042,3,33.6845747101902,7,40,47
0.247191011,0,-3.235406255,-3.997910404,-3.32380128737008,-3.89318976217715,3,18.9192226289513,4,40,44
0.258426966,0,-3.403681785,-3.997115115,-3.42167178020586,-3.97580256163772,3,20.0497924078445,4,40,44
0.269662921,0,-3.48230543,-3.888276848,-3.41393630069467,-3.96927301837016,3,19.9592405054058,4,40,44
0.382022472,0,-2.390488052,-3.11713095,-2.39628160056879,-3.11026739547337,3,9.83351739909765,2,40,42
0.393258427,0,-2.325559477,-3.015467848,-2.30825717766471,-3.03596569547877,3,9.12434238912392,2,40,42
0.404494382,0,-2.278982071,-2.886107505,-2.21729661955768,-2.95918559426555,3,8.41939284727206,2,40,42
0.415730337,0,-2.116071984,-2.713262275,-2.0369710996634,-2.80697223985191,3,7.10563539162836,1,40,41
0.550561798,0,-2.552707679,-3.058636583,-2.46217571211972,-3.16588882809785,3,10.3817668209749,2,40,42
0.561797753,0,-2.62689923,-3.128689101,-2.54002815504587,-3.23160432690264,3,11.0486761871654,2,40,42
0.853932584,0,-4.118601523,-4.434650308,-4.05480352193769,-4.51023111202403,3,28.1561204496592,6,40,46
0.865168539,0,-3.647167708,-4.311888466,-3.71900554554796,-4.22678295437246,3,23.68573337574,5,40,45
0.04494382,0.011235955,-4.180831726,-4.468664822,-4.1079080001493,-4.55505677379234,3,28.8984534690931,6,40,46
0.06741573,0.011235955,-4.745260631,-5.014101758,-4.70634761540084,-5.06020158804188,3,37.9316021879555,8,40,48
0.078651685,0.011235955,-4.869181623,-5.170244838,-4.85567335982472,-5.1862479317452,3,40.3768200794753,9,40,49
0.08988764,0.011235955,-4.522404303,-4.988213423,-4.56345284872121,-4.93958365344663,3,35.6632008546699,8,40,48
0.101123596,0.011235955,-4.232079572,-4.779413613,-4.29100290533079,-4.70960777528155,3,31.5319479856924,7,40,47
0.247191011,0.011235955,-3.664965692,-4.174228363,-3.66154524539323,-4.17828052921769,3,22.9594771842226,5,40,45
0.258426966,0.011235955,-3.720422749,-4.127386799,-3.67084033790124,-4.18612654685878,3,23.0761936680282,5,40,45
0.393258427,0.011235955,-2.39061828,-2.994057523,-2.3356942560271,-3.05912542204048,3,9.3425443842427,2,40,42
0.573033708,0.011235955,-2.581347996,-3.159154762,-2.52844570126224,-3.22182754021276,3,10.9481426481552,2,40,42
0.584269663,0.011235955,-2.632924765,-3.193686569,-2.57558420922957,-3.2616173072073,3,11.3601663760206,2,40,42
0.865168539,0.011235955,-3.874461649,-4.498885145,-3.94390255751091,-4.4166192493603,3,26.6370138666957,6,40,46
0.078651685,0.02247191,-4.721016383,-4.962498444,-4.66675499313002,-5.0267813275629,3,37.2960798469504,8,40,48
0.08988764,0.02247191,-3.969814729,-4.577306773,-4.03823719171377,-4.49624741911586,3,27.92652079864,6,40,46
0.101123596,0.02247191,-3.870287732,-4.450845081,-3.91778610660583,-4.39457426870547,3,26.2854022755112,6,40,46
0.112359551,0.02247191,-3.441910991,-4.188797243,-3.53847616596226,-4.07439752133412,3,21.44202182318,5,40,45
0.224719101,0.02247191,-3.676563075,-4.292815285,-3.72676937242191,-4.23333642574059,3,23.7847296682817,5,40,45
0.235955056,0.02247191,-3.411349801,-4.028055784,-3.4414002077459,-3.99245539111487,3,20.2816622197396,4,40,44
0.247191011,0.02247191,-3.363015728,-3.919294004,-3.35956697980333,-3.92337969880611,3,19.3285730242705,4,40,44
0.280898876,0.02247191,-3.43134325,-3.825578911,-3.35327347533799,-3.91806733133727,3,19.2562241039584,4,40,44
0.528089888,0.02247191,-2.102823647,-2.720902734,-2.03300090399366,-2.80362098484971,3,7.07796364850311,1,40,41
0.573033708,0.02247191,-2.258415993,-2.898097715,-2.21119732592986,-2.95403716079264,3,8.37313677201193,2,40,42
0.842696629,0.02247191,-4.175236793,-4.564704637,-4.1519793185873,-4.5922575161876,3,29.5218485199858,6,40,46
0.853932584,0.02247191,-4.171719686,-4.65941193,-4.19660715332104,-4.62992801578757,3,30.159894461065,6,40,46
0.078651685,0.033707865,-4.207549607,-4.537013526,-4.15719894140117,-4.59666341668211,3,29.5961214199499,6,40,46
0.08988764,0.033707865,-3.567613885,-4.163216145,-3.59926984899382,-4.12571366575349,3,22.1851311793818,5,40,45
0.101123596,0.033707865,-3.521914809,-4.219834771,-3.60049196679218,-4.12674525933873,3,22.2001994836993,5,40,45
0.112359551,0.033707865,-3.382616517,-4.139628181,-3.47961623381368,-4.02471366228773,3,20.7346104736232,4,40,44
0.146067416,0.033707865,-3.771992038,-4.411685817,-3.84108574587668,-4.32983124620835,3,25.2662732522589,5,40,45
0.179775281,0.033707865,-3.654264196,-4.342878797,-3.73842471471163,-4.24317473785414,3,23.9337341461451,5,40,45
0.213483146,0.033707865,-3.943867837,-4.503866712,-3.98688690987239,-4.45290248017575,3,27.2208083586549,6,40,46
0.224719101,0.033707865,-3.733767705,-4.204409954,-3.71659799063903,-4.22475072948915,3,23.6550766611657,5,40,45
0.235955056,0.033707865,-3.474640566,-3.871774332,-3.40132633770049,-3.95862890783327,3,19.8120670138593,4,40,44
0.247191011,0.033707865,-3.354770213,-3.77648208,-3.28435953481698,-3.85989685131473,3,18.4728783297293,4,40,44
0.573033708,0.033707865,-2.553361982,-3.072564343,-2.46942283377346,-3.17200614691887,3,10.4429717574958,2,40,42
0.842696629,0.033707865,-4.666585312,-5.006789758,-4.6568019844088,-5.01837996071891,3,37.1371632713454,8,40,48
0.101123596,0.04494382,-3.649464435,-4.062349244,-3.59734780079308,-4.12409125865243,3,22.1614433160589,5,40,45
0.112359551,0.04494382,-3.674554395,-4.128220261,-3.64446687500501,-4.16386462155119,3,22.7457990903951,5,40,45
0.123595506,0.04494382,-3.468285778,-4.18175274,-3.55040514508325,-4.08446681118173,3,21.5868370296534,5,40,45
0.134831461,0.04494382,-4.115042523,-4.467622647,-4.06897748539211,-4.5221954004065,3,28.3533094569355,6,40,46
0.157303371,0.04494382,-3.640854308,-4.170499544,-3.64562773956971,-4.16484451108384,3,22.7602917437229,5,40,45
0.168539326,0.04494382,-3.622764807,-4.28960309,-3.69377120988887,-4.20548257004903,3,23.3653972041221,5,40,45
0.179775281,0.04494382,-3.43850443,-4.156218495,-3.52042874861649,-4.0591636379974,3,21.2238565723662,4,40,44
0.191011236,0.04494382,-3.923656118,-4.48539219,-3.96597835042554,-4.43525349754019,3,26.9360470888798,6,40,46
0.202247191,0.04494382,-3.892894924,-4.437349655,-3.92433535742309,-4.4001025124969,3,26.3733568378592,6,40,46
0.213483146,0.04494382,-3.609240962,-4.251707905,-3.66719543161643,-4.18304986967821,3,23.0303900931378,5,40,45
0.224719101,0.04494382,-3.595746952,-4.139416015,-3.60396663853012,-4.12967824098785,3,22.2430689736608,5,40,45
0.235955056,0.04494382,-3.492958841,-3.917727407,-3.43467353288974,-3.98677738311851,3,20.2024532898977,4,40,44
0.247191011,0.04494382,-3.302009864,-3.704196232,-3.21792076997672,-3.80381567508762,3,17.7330679476533,4,40,44
0.550561798,0.04494382,-2.567172134,-3.124434265,-2.50305400196615,-3.20039432473453,3,10.7293552004468,2,40,42
0.842696629,0.04494382,-4.840615283,-5.197115691,-4.85223713745273,-5.1833474053302,3,40.319693238485,9,40,49
0.101123596,0.056179775,-3.760179365,-4.212235841,-3.7358781766471,-4.24102519683981,3,23.9011389161429,5,40,45
0.112359551,0.056179775,-3.776433532,-4.203137257,-3.74088487528281,-4.24525136734704,3,23.9652448532141,5,40,45
0.157303371,0.056179775,-3.969899585,-4.306488154,-3.90479915040708,-4.38361193698562,3,26.1114256650876,6,40,46
0.168539326,0.056179775,-3.589804731,-4.133687428,-3.59767310557634,-4.12436584947184,3,22.1654515742956,5,40,45
0.179775281,0.056179775,-3.582309881,-4.152272196,-3.60245708434202,-4.12840402141663,3,22.2244394527735,5,40,45
0.191011236,0.056179775,-3.729404628,-4.321821156,-3.7719226797703,-4.27145047847366,3,24.364569799308,5,40,45
0.202247191,0.056179775,-3.811125078,-4.291014146,-3.80445746467934,-4.2989131956145,3,24.7866965564901,5,40,45
0.213483146,0.056179775,-3.282265162,-4.013789443,-3.3589908312025,-3.92289336990921,3,19.3219440893654,4,40,44
0.224719101,0.056179775,-3.340018928,-3.96779158,-3.37004292324339,-3.93222247653714,3,19.4493033074829,4,40,44
0.235955056,0.056179775,-3.39504032,-3.810824236,-3.32480217226492,-3.89403461235318,3,18.9306185058856,4,40,44
0.595505618,0.056179775,-2.753010886,-3.243173333,-2.67009929708824,-3.34139779847722,3,12.2092225238831,2,40,42
0.719101124,0.056179775,-5.354220239,-5.612551777,-5.35692076783849,-5.60935248960064,3,49.1432223699963,11,40,51
